leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11326666.66,,
,600000.0,,,,,,600000.0,600000.0,,,600000.0,600000.0,,,,,,600000.0,,600000.0,,,600000.0,,,,600000.0,,,600000.0,600000.0,,,600000.0,,,,600000.0
,,340000.0,,,,,,,,340000.0,340000.0,340000.0,,,340000.0,,340000.0,340000.0,,340000.0,340000.0,,,,,,,,,,,,,,,,,340000.0
,,,40000000.0,,,40000000.0,,40000000.0,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0
3333333.34,,3333333.34,3333333.34,3333333.34,3333333.34,3333333.34,3333333.34,,,,3333333.34,3333333.34,3333333.34,,3333333.34,3333333.34,3333333.34,,3333333.34,3333333.34,,,,,,,,,,3333333.34,,3333333.34,,,,,,3333333.34
,,,,3600000.0,3600000.0,,3600000.0,,,,3600000.0,,3600000.0,,,,,3600000.0,,,3600000.0,,3600000.0,,3600000.0,,,,,,,,,,,,,3600000.0
,,,,,120000.0,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000.0
,,,,,,20000000.0,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
,,,,,,,,,,,24000000.0,,,24000000.0,,24000000.0,24000000.0,,24000000.0,24000000.0,,,,,,,,,,,,,,,,,,24000000.0
9666666.66,,9666666.66,,,9666666.66,9666666.66,,,,9666666.66,9666666.66,,,9666666.66,9666666.66,,,,,,,,,,,,,9666666.66,,,,,,,,,,9666666.66
,,600000.0,,600000.0,600000.0,,,600000.0,600000.0,600000.0,600000.0,,600000.0,,,600000.0,,,600000.0,,,600000.0,600000.0,600000.0,600000.0,600000.0,,600000.0,,,600000.0,600000.0,,600000.0,,,,600000.0
,,,,,,2140000.0,,,,,2140000.0,2140000.0,2140000.0,2140000.0,2140000.0,,,,,2140000.0,2140000.0,2140000.0,,,2140000.0,,2140000.0,,2140000.0,2140000.0,,,,,,,,2140000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,160000.0,,,,,,,,,,,,,,,,,,,,,,,,,160000.0,,,,,,,,160000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10710000.0,10710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10710000.0
,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,,6000000.0,6000000.0,,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,6000000.0,6000000.0,,6000000.0,,,,6000000.0,,,6000000.0,20402500.0,6000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838333.34,,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,1838333.34,,1838333.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,,,,,24000000.0,,,,24000000.0,,,,,,,,,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500000.0,500000.0,500000.0,,,,500000.0,,,500000.0,500000.0,,500000.0,,500000.0,,500000.0,500000.0,,,,500000.0,,500000.0,500000.0,,,500000.0,500000.0,500000.0,500000.0,,500000.0,,,500000.0,,800000.0,500000.0
,,5361000.0,,,,,,,,,,5361000.0,,5361000.0,,,,,5361000.0,5361000.0,5361000.0,5361000.0,5361000.0,5361000.0,,5361000.0,,5361000.0,,,,5361000.0,,5361000.0,5361000.0,,,5361000.0
10000000.0,,,,,10000000.0,,,10000000.0,,10000000.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
,,,,803333.34,,803333.34,803333.34,,,,,,,803333.34,,803333.34,,,,,,803333.34,,,,,,803333.34,,803333.34,,,803333.34,,803333.34,803333.34,,803333.34
2994000.0,2994000.0,,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,2994000.0,,2994000.0,,2994000.0,2994000.0,2994000.0,,,,,,2994000.0
1554666.66,,1554666.66,1554666.66,1554666.66,1554666.66,,1554666.66,1554666.66,1554666.66,1554666.66,1554666.66,1554666.66,1554666.66,1554666.66,1554666.66,1554666.66,1554666.66,,,1554666.66,,,,,,,,,,,,,,,,,,1554666.66
,,,178000.0,,,178000.0,,,,,,,,,178000.0,,178000.0,,,,178000.0,178000.0,,,178000.0,,,178000.0,,178000.0,178000.0,,,,,,,178000.0
1233333.34,,1233333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233333.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,1800000.0,,1800000.0,,,1800000.0,,1800000.0,,1800000.0,,,1800000.0,,,,,,,,,,,,,,,,,,1800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575000.0,2575000.0,,2575000.0,2575000.0,,,,,,,,2575000.0,2575000.0,2575000.0,2575000.0,,,2575000.0,2575000.0,2575000.0,2575000.0,2575000.0,2575000.0,2575000.0,2575000.0,,,2575000.0,2575000.0,2575000.0,,2575000.0,,2575000.0,2575000.0,,2575000.0,2575000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600000.0,8600000.0,,,,,,,
,,,,,,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0
,,,,,9800000.0,9800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9800000.0
1822000.0,1822000.0,,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,,,1822000.0,,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0,,1822000.0,1822000.0,1822000.0,1822000.0,1822000.0
,120000.0,120000.0,120000.0,,120000.0,,120000.0,,,,,120000.0,120000.0,,,120000.0,,,120000.0,,,,,,,,,,,,,,,,,,,120000.0
,,,,,,,,200000.0,200000.0,200000.0,,,,200000.0,,200000.0,,,,,,,,,,,200000.0,,200000.0,,,,,,,,,200000.0
,,,,,43333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43333.34
110000.0,,,,,110000.0,,,110000.0,,110000.0,,110000.0,,,110000.0,,,,,,,110000.0,,,,,110000.0,,,,,,,,,,,110000.0
,8980000.0,,8980000.0,,,,,,,8980000.0,,8980000.0,8980000.0,8980000.0,,8980000.0,,,,,,,,,,,,,,,,,,,,,,8980000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,510000.0,510000.0,,,510000.0,,,,,,,,,,,,,510000.0,510000.0,,,,,,,,,,,,,,,,,510000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400000.0,400000.0,,,400000.0,,400000.0,400000.0,,,,400000.0,,400000.0,,400000.0,,,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,,400000.0,,,400000.0,,,400000.0,400000.0,400000.0,,,,400000.0
124000.0,,,,,,,124000.0,124000.0,124000.0,,124000.0,,,124000.0,,,,,,124000.0,,124000.0,,,,,,,,124000.0,,124000.0,,,,,,124000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
,36000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000.0,36000.0
,,,,,,,,,,248000.0,,,,,,,,,,,,,,248000.0,,248000.0,,,,,,,,,,,,248000.0
,,,,5150000.0,,,,5150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150000.0
11000000.0,11000000.0,11000000.0,,,,11000000.0,11000000.0,,,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,,,11000000.0,11000000.0,,11000000.0,,,,11000000.0,,,11000000.0,,11000000.0,11000000.0,,,,11000000.0
9400000.0,,,9400000.0,,9400000.0,,9400000.0,,,9400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400000.0
,,,,,,46000.0,,,,,,,,,,,,,,,,,,,,,,,,46000.0,,,,,,,,46000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1400000.0,1400000.0,,,1400000.0,,,,,,1400000.0,,,,,,,1400000.0,,,,,,,,,,,,,,,,,,,,1400000.0
232000.0,232000.0,,,,,,,232000.0,,,,,,,232000.0,232000.0,,,,232000.0,232000.0,232000.0,,,,232000.0,232000.0,,,232000.0,,,,,,,,232000.0
,,,,,,,,,,,,2590000.0,,,,,2590000.0,,,,2590000.0,,,,2590000.0,2590000.0,,,2590000.0,,,,,,,,,2590000.0
,,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,,2000000.0,,,,,,,,,2000000.0,,,,,,,,,2000000.0,,,,,,,,,,2000000.0
1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,,,1092500.0,,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0,1092500.0
,,,,,,,32500000.0,,,,,,,,,,,,,,,,,,,32500000.0,,,,,,,,,,,,32500000.0
,,,,,,8000000.0,,,,,,,,,,8000000.0,,,,,,8000000.0,,,,,,,,,,,200000.0,,,,,8000000.0
35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,,35050000.0,35050000.0,35050000.0,,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,35050000.0,,35050000.0,35050000.0
,370000.0,,,,,,,,,,,,,,,,,,,,,370000.0,,,,,,,,,,,,,,,,370000.0
5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,5000000.0,5000000.0,5000000.0,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,5000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,,,450000.0,450000.0,,450000.0,,,,450000.0,,,450000.0,,450000.0,450000.0,450000.0,,,,450000.0,450000.0,450000.0,450000.0,450000.0,,,,450000.0,,,450000.0
,3000000.0,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
,,6000000.0,,6000000.0,6000000.0,,,6000000.0,,6000000.0,,,,6000000.0,6000000.0,,,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,6000000.0,,,,,,,6000000.0,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0
922000.0,,922000.0,922000.0,922000.0,,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0,922000.0
,,,18000000.0,,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000.0
,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0
,,,,,,,,,,,,2600000.0,2600000.0,,,,,,,,,2600000.0,,,,,,,,,,,,,,,,2600000.0
,,5600000.0,5600000.0,,,5600000.0,,5600000.0,,,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,,,,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,,5600000.0
1167333.34,1167333.34,1167333.34,1167333.34,1167333.34,1167333.34,1167333.34,1167333.34,1167333.34,1167333.34,,1167333.34,,1167333.34,1167333.34,1167333.34,,,,,,,,,,,,,,,,,,,,,,,1167333.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,500000.0,500000.0,,,,,500000.0,,500000.0,,,,,,,,,,,,,,,,,500000.0
19552000.0,19552000.0,,,19552000.0,19552000.0,,19552000.0,19552000.0,19552000.0,19552000.0,19552000.0,19552000.0,19552000.0,19552000.0,19552000.0,19552000.0,19552000.0,,19552000.0,19552000.0,,,,,,,,19552000.0,19552000.0,19552000.0,19552000.0,,,19552000.0,19552000.0,19552000.0,19552000.0,19552000.0
1000000.0,1000000.0,1000000.0,1000000.0,,1000000.0,,1000000.0,,,,1000000.0,1000000.0,1000000.0,,,,1000000.0,,1000000.0,,1000000.0,1000000.0,,,1000000.0,,,,1000000.0,1000000.0,1000000.0,,,,,,,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1100000.0,1100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,,,3442000.0,3442000.0,3442000.0,,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0,3442000.0
7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,,,7800000.0,,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,7800000.0,,7800000.0,,7800000.0,7800000.0,7800000.0,,,,7800000.0,,,7800000.0,7800000.0,,7800000.0,,7800000.0
,735000.0,,735000.0,,735000.0,,735000.0,,735000.0,,,,,735000.0,,735000.0,735000.0,,,,,735000.0,735000.0,,735000.0,,,,735000.0,,735000.0,,,,,735000.0,,735000.0
,,1060000.0,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060000.0
6500000.0,6500000.0,6500000.0,,,6500000.0,,,6500000.0,,6500000.0,6500000.0,,6500000.0,6500000.0,6500000.0,,,6500000.0,6500000.0,,6500000.0,6500000.0,,,,,,6500000.0,6500000.0,,,6500000.0,6500000.0,6500000.0,,,,6500000.0
,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,1400000.0,,,,,,,,,,,,,1400000.0
,,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,,,3200000.0,3200000.0,,3200000.0,,,,3200000.0,,,3200000.0,,3200000.0,3200000.0,3200000.0,,,,3200000.0,3200000.0,3200000.0,3200000.0,,,,3200000.0
,,,,,,,85500.0,,,,,,85500.0,,85500.0,,,,,,85500.0,,,85500.0,,,,85500.0,85500.0,85500.0,,,,,,,,85500.0
385500.0,385500.0,385500.0,,,385500.0,385500.0,,385500.0,385500.0,385500.0,385500.0,385500.0,385500.0,385500.0,385500.0,385500.0,385500.0,385500.0,,385500.0,385500.0,,,,,,,,385500.0,385500.0,385500.0,385500.0,,,385500.0,385500.0,385500.0,385500.0
50000.0,,,,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,,50000.0,,50000.0,,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,,,50000.0,50000.0,50000.0,,50000.0,,50000.0,50000.0,,,,,50000.0
24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,,,,,24000000.0,,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,,24000000.0,,,,24000000.0
,,,,,1394000.0,,,,1394000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394000.0
,6200000.0,,,,,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200000.0
,,,,,,2100000.0,,,2100000.0,,2100000.0,,2100000.0,,,,,2100000.0,,,,2100000.0,,2100000.0,2100000.0,,,2100000.0,2100000.0,,,,,,,,,2100000.0
,,4000000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,,,,,,4000000.0,,,,4000000.0,4000000.0,4000000.0,4000000.0,,,,,,,,,,,,4000000.0
1500000.0,1500000.0,,,1500000.0,,,,,,,1500000.0,,,,,1500000.0,,,,,,,,,,,,1500000.0,,,,,,,,,,1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13263000.0,,,,13263000.0,,13263000.0,13263000.0,13263000.0,,,,13263000.0,,13263000.0,13263000.0,,,,,,,,,,13263000.0,,,,,,,,,,,13263000.0
,,,,,,,,,,,,318000.0,,318000.0,,,,,,,,,,,,,318000.0,,,,,,,,,,,318000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,4000000.0,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,4000000.0
,,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0
,,,400000.0,,,,,,400000.0,,,,,,,,400000.0,,,,,,,,,,400000.0,400000.0,400000.0,400000.0,400000.0,,,,,,,400000.0
,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,2500000.0
8800000.0,8800000.0,8800000.0,,8800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800000.0
,,,,,,,,,,,,,,,,3150000.0,,3150000.0,,,,,3150000.0,3150000.0,,,,,,3150000.0,3150000.0,,,,,,,3150000.0
,8470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8470000.0
1000000.0,,,1000000.0,,,1000000.0,,,,,,,,,,,,,,,,1000000.0,,,,,,1000000.0,,1000000.0,,,,,,,,1000000.0
,140000.0,,,140000.0,,140000.0,140000.0,,,,,140000.0,,140000.0,,140000.0,,140000.0,140000.0,,,,,140000.0,,,,,140000.0,,,,,,,,140000.0,140000.0
1666666.66,,,1666666.66,,,,,,,,,,,1666666.66,,,,,,1666666.66,1666666.66,1666666.66,1666666.66,,1666666.66,,,1666666.66,1666666.66,1666666.66,,,,,,,,1666666.66
,950000.0,,950000.0,,,,,,,950000.0,950000.0,950000.0,950000.0,950000.0,950000.0,950000.0,950000.0,,950000.0,950000.0,950000.0,,950000.0,,950000.0,,,,950000.0,950000.0,,950000.0,950000.0,,,950000.0,,950000.0
,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
,,,,,,89000.0,89000.0,89000.0,,,89000.0,,89000.0,,89000.0,89000.0,,,,,,,89000.0,,,,,,,89000.0,89000.0,,,,89000.0,89000.0,,89000.0
,360000.0,360000.0,360000.0,360000.0,360000.0,,,360000.0,,,360000.0,,,360000.0,,,360000.0,360000.0,360000.0,,,,,360000.0,,,360000.0,360000.0,360000.0,,360000.0,360000.0,,360000.0,360000.0,360000.0,,360000.0
,,,,,,,,12400000.0,12400000.0,,12400000.0,,,,,,12400000.0,,,,,,,,,,,,12400000.0,,,,,,,,,12400000.0
,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
1600000.0,,,,,,,1600000.0,1600000.0,,,,,,,,1600000.0,,,,,,,,,,,,,,,,,,,,,,1600000.0
,,,,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0
9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,,9000000.0,,9000000.0,9000000.0,,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,,,,,9000000.0,,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0,,9000000.0,,9000000.0
,,1000000.0,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,1000000.0,,1000000.0,1000000.0,,,,,,,1000000.0
21100000.0,,21100000.0,21100000.0,21100000.0,21100000.0,,,,21100000.0,,,,,,,,,,21100000.0,,21100000.0,,,,,21100000.0,21100000.0,,,,,21100000.0,21100000.0,21100000.0,,,,21100000.0
,,820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820000.0
400000.0,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,400000.0
,67000.0,,,67000.0,,67000.0,67000.0,67000.0,,67000.0,67000.0,67000.0,,,67000.0,67000.0,67000.0,67000.0,,67000.0,67000.0,,67000.0,,,,67000.0,,67000.0,67000.0,,67000.0,,,,,,67000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32000000.0,,32000000.0,,,,32000000.0,,,,,32000000.0,,,,,32000000.0,,32000000.0,,,,,,,,,,,,,,,,,,,,32000000.0
,,200000.0,,,,,200000.0,,,,,,,,,200000.0,,,,,,200000.0,,200000.0,,,,,,200000.0,,,200000.0,,,,,200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11550000.0,,,,,,,,11550000.0,,,,,,,,,,,,,,,11550000.0,,,11550000.0,11550000.0,,,,,,,,,11550000.0
3080000.0,,,,3080000.0,,,,3080000.0,,3080000.0,,,3080000.0,3080000.0,3080000.0,,,,,,,3080000.0,,,3080000.0,,,,3080000.0,3080000.0,,,,3080000.0,,,,3080000.0
695333.34,695333.34,695333.34,695333.34,,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,695333.34,,,695333.34
,,,,10000000.0,,,,,,,,,,,,,,,,,,,10000000.0,,,,,,,,10000000.0,,10000000.0,,,,,10000000.0
,,400000.0,,,,400000.0,,400000.0,400000.0,400000.0,,400000.0,,,400000.0,,,400000.0,,400000.0,,,,,,,400000.0,400000.0,400000.0,,,,,,,,,400000.0
16506000.0,16506000.0,16506000.0,,,16506000.0,16506000.0,,,,,,,16506000.0,,,,,,,,,,16506000.0,,,,16506000.0,,,,,,,,,,,16506000.0
,,,,,,,,,,,,1200000.0,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,1200000.0
6000000.0,6000000.0,,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,,,6000000.0,,6000000.0,,,6000000.0
,,,,,,,13736666.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13736666.66
8680000.0,8680000.0,8680000.0,8680000.0,8680000.0,8680000.0,8680000.0,8680000.0,8680000.0,8680000.0,,8680000.0,,8680000.0,8680000.0,8680000.0,,,,8680000.0,,,8680000.0,8680000.0,,8680000.0,,8680000.0,,8680000.0,8680000.0,,,,8680000.0,,,,8680000.0
,,,,,,,1400000.0,,,,1400000.0,,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,1400000.0
,,,,40000.0,40000.0,40000.0,,,,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,,40000.0,,40000.0,,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,40000.0,,,40000.0,40000.0,40000.0,,40000.0,,40000.0
2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,,,3200000.0,,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,,3200000.0,,3200000.0,3200000.0,3200000.0,,,,3200000.0,,,3200000.0,3200000.0,,3200000.0
30000.0,,30000.0,,30000.0,,30000.0,30000.0,30000.0,,,,,,30000.0,30000.0,30000.0,,,,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,,30000.0,,30000.0,,30000.0,30000.0,30000.0,,,,30000.0
,466666.66,,466666.66,,466666.66,,,,,,,,,,,,,,,,,,,,,,5600000.0,,,,,,,,,,,466666.66
,,,20000000.0,20000000.0,,20000000.0,,,20000000.0,,20000000.0,20000000.0,,,,,,,,,,,,20000000.0,,20000000.0,20000000.0,20000000.0,20000000.0,,,,,20000000.0,,,,20000000.0
,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0
2210000.0,2210000.0,,2210000.0,,,2210000.0,2210000.0,2210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210000.0
20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,7495000.0,,20000000.0
,800000.0,,800000.0,800000.0,,,,800000.0,800000.0,,800000.0,,800000.0,,,800000.0,800000.0,,,,800000.0,800000.0,,,800000.0,800000.0,800000.0,,,,,800000.0,,,800000.0,,800000.0,800000.0
,,16000000.0,,,,,,,,,16000000.0,,,,,,,,,,,,16000000.0,,,,,,,,,,,,,,,16000000.0
